,product_id,product_name,ticker,risk_profile,one_year_return,three_year_return,five_year_return,seven_year_return,return_2011,return_2012,return_2013,return_2014,return_2015,return_2016,return_2017,return_2018,return_2019,alpha,beta
37,821,Oakmark Fund 2,8RGNQ,1,9.43423497735415,-8.248452313401039,-9.023965058382204,3.424973070247346,1.8409849853991047,8.484820527112335,-11.582125725053839,9.214086014444442,17.634074969742954,9.491413321949334,1.3112646629094207,9.061431298592266,-12.870797762586406,-0.4434220775745028,2.0594570576366276
38,9799,Hartford Fund 8,P12X8,2,4.794032871292858,-15.356114280437101,13.896784979076934,-32.6568847624695,-0.27637589673789087,6.700263066913598,-0.3467096926944058,-17.149470408188474,-11.508815256291115,-1.0356724071286818,-17.03030940389557,11.771466882718268,3.7965070473063376,-1.2699923282252,1.8901159578826818
39,7512,Pioneer Investments Fund 1,MTA8H,3,4.868070557851775,-31.854061288031083,-2.505348962770637,-6.9307786320994325,15.864886588821294,-19.53227414535531,-25.196488931116292,-2.088396743098539,10.082298813017607,21.24102785711817,-8.467692467702852,-13.502997524758468,-1.5220704295421486,-0.9583491179509561,-0.5351952338645386
40,2146,Putnam Fund 9,2I9KQ,1,16.31408091907619,-0.5608163817060093,-8.775564670832912,-3.857148741498997,-19.181306028911123,13.545970556258887,11.77966182383311,-9.098131673999312,18.31576151410436,-13.528606330079139,5.596126918649947,-8.086752658193436,-17.382947519171058,0.3958475718858402,-1.1587062793401812
41,7888,T Rowe Price Fund 6,Y3H4W,2,11.936940207218614,-1.6492602743799731,0.9726522785827096,3.6514918479150857,6.852052359378019,8.369543123086414,-10.39539337162708,-8.06916969221139,33.94396519200385,-0.5974131704435379,11.994387997532442,-1.008912640890381,-15.29942721155074,-1.5833582898359193,0.7029387197887514
42,7960,Winslow Fund 4,5Z1FE,2,1.5491154650074175,5.478203801333942,-0.5803569346289569,-4.632727748897792,9.640116802972921,14.322569185938432,11.773143531501574,8.435846985884925,0.29674245475456534,0.7155728292140856,-22.36273298017073,10.922995710424496,6.662437691589331,0.22052059011218977,-0.273760213621593
43,1691,US Global Fund 9,0HQRL,4,1.4631853466728493,5.2979229031184625,-14.680648428885657,6.634535421872799,2.049043431568261,-12.369967088571522,-15.797488193181728,7.758575501811626,7.641330236127053,-4.867286066176709,-10.682938355139822,-10.684476706320154,8.495841495467232,-0.5634800923235169,0.074096621967537
44,3297,JP Morgan Fund 3,7Q08S,4,-12.17070857291413,-13.57325973001526,15.065391876691194,-9.1618928288853,-14.175400178351145,-13.920610216090253,13.443655246364978,10.141337608135125,-1.1981368398472443,-9.152208354977002,11.793373105930582,-10.376213531150352,13.142545996580171,0.48662593304543195,-0.6675212693824848
45,1651,Columbia Fund 4,6RRP0,2,20.6039946768471,4.50672159298519,4.81136575887042,-12.534104488370696,-5.040139651839434,11.950373546596696,-3.0626067444127605,-4.397708694279774,-3.5909129720868815,-6.9425116069944455,4.1766469616103015,-2.65046791806032,-7.423783192345254,0.21238314664590882,0.9336094897333819
46,7710,Columbia Fund 4,VLL28,2,8.296375580903037,3.1744536788412168,-5.289454761626441,-13.38601442815327,7.998781554253492,-19.49964779220211,-4.658475363763791,10.697472039246938,-2.5218037889950935,4.584304585524058,4.9029334078256674,5.935514095831955,10.586632614816082,0.6535975881771104,-0.3751190666070169
47,1903,Lord Abbett Fund 4,M6T1U,1,-12.30959835263322,2.76552560641108,-18.36399465622327,3.0917587429283486,-6.340476079096403,-0.3539400609752694,-8.100832145600453,-13.995332629173589,-14.110553175559037,-1.9044037740829924,15.814120174215185,-3.697094810231007,3.5035645567185334,-0.28091473355489593,0.4022572995147264
48,2348,Capital Group Fund 10,CWEFG,3,-3.238294925516692,7.230090283891225,2.3945564035315727,0.7741566105210079,6.482865803869286,7.740377527924991,13.043375154136143,-5.770753560531401,0.7523387793683378,15.069790377715647,-1.7804036092979227,11.901664405498035,-10.62879787691048,2.1930074794806127,-1.081979509652457
49,2063,Symphony Fund 10,RZF74,5,14.436569397116186,-20.334939550325466,11.392967120593307,-2.220940750631553,6.678622057271788,-1.7368707517983881,5.055208212254657,-3.9015911155000813,-2.838097278026832,1.2616557932504993,21.29469885885848,-0.30802718907792725,1.9856550561376374,-2.3359391445131363,-0.5815429348967746
50,4289,Van Kampen Fund 8,IZGXE,5,-8.309102371171045,9.64956109876911,3.992787137017546,-11.209410483744755,-12.139755597805397,-6.755848562619744,-5.016194144290173,1.788622055485491,11.749165401390286,5.925894882835838,-8.331901936956063,-16.771749244879995,-17.87907468536846,0.17953686001340846,0.10389054005950456
51,4790,Parametric Fund 3,JY2ZH,5,-9.474990263015924,5.121780975255584,6.615272491771473,-5.5069781694188125,-13.167300114621863,11.879877777321184,-3.604832931241946,18.343185937253924,1.1191586316633133,11.151929250939297,12.267787875789457,4.317777813999878,-1.6380111479994839,1.0442349609281525,0.20168970590738233
52,6919,Snow Capital Fund 5,X0Z3D,1,-2.7151346214435983,0.5044463226466749,-0.09766677476650205,-0.3294605628938952,4.68529674936663,1.2680161418319378,7.617252727600828,9.157763455669338,-4.922807811981743,6.241453970465005,21.778921145606986,-2.2489045443309794,-10.130147417289166,-1.487836108254339,0.3181002115465356
53,3930,Sovereign Fund 2,9WKHC,3,-6.792251528801653,-14.241453713347493,7.552542615132079,-0.3074961177468803,14.017282996502193,17.85314389308326,-13.253798843241437,-7.68211781608774,-6.942019090000252,-10.571796822075,12.986386554584833,-9.703492007442714,15.03096090695353,0.10280644828007408,1.367783677696155
54,2366,Van Kampen Fund 1,VH6L8,4,13.262333813677094,-10.36536046348903,9.553921758584734,9.14064436989285,-6.799031802422716,0.8478100259910089,-16.751271435420623,-18.202138760672753,-5.743207312078663,4.3265520295063835,0.2807357997223644,27.142167927707817,-3.5738956435435836,0.6593968376319876,-0.7317261402802443
55,6055,Prudential Fund 8,M12Z8,1,-14.771008275791282,-20.6011286896698,-9.920992477629904,3.04589998218858,-4.8164651727679235,-3.4205975715744334,3.3727600771540587,3.8840336524361216,0.645823896797218,6.969041362252368,15.55587576016042,-8.887020295323248,-15.517431557858455,-0.13929102536618762,0.5644866544694982
56,8596,Templeton Fund 2,QB3ZO,5,-10.386637031473796,-29.141430126987117,-7.286747311740181,-2.0735498294533885,-5.2073352809727345,2.737474506845916,6.353985470409979,13.29689969190845,11.009719794631376,5.702176708293127,-5.537090302534347,-2.1064802412281374,-1.4831234902717647,0.14704437439052048,0.1515434912929195
57,663,Lazard Fund 9,M68EP,4,7.173055419699647,0.9273820047477115,-4.949818783068356,-6.118026985891464,-7.774553077832827,-13.317828206438097,-5.269275725286776,-27.40212300120418,3.65015361624803,0.1061714285040296,1.5611925896710082,8.30894361254289,-2.399372588667133,-0.18186548040774386,1.0203548387108639
58,9748,Sovereign Fund 3,9U826,4,-14.6161124665461,-5.14002196387829,-5.77516027525694,-17.236349704344114,-8.07531634047551,0.23376523642167574,6.97492843434484,-3.3798693584707724,-1.1432540271090186,6.0996305487632085,-0.7585625643191138,-4.110827662235375,-14.694295754138977,1.7643844084328293,-0.04055377507957488
59,6296,Principal Fund 5,3AJIQ,2,7.614415086407727,5.933295906308606,16.982092918961502,-6.466393154532744,-1.554885667059521,-18.301290380663936,8.722149296970231,-11.225155667227785,-5.953544951097576,-5.121861616553392,4.166209488269015,-2.8262913243926406,-2.8407152492568297,0.07760010766431305,-0.3353649968146823
60,6642,Geneva Investments Fund 7,0II88,1,17.48809398963369,-8.572240187926038,4.305631911628934,5.166632305964937,-1.9530533920676374,-9.869733237181524,-0.03708576016091011,-6.267010923123781,-1.649901477526953,5.3224581615447235,-8.296270287000095,0.41097286517466625,-8.39406365376866,-0.07554238298980133,-0.05823190236792967
61,9710,Eaton Vance Fund 2,X2QDD,3,-2.022364941715365,2.8581689540121764,4.497621711592741,16.461365586485044,-8.607108410429827,8.128442415757876,6.943911059446123,-14.14292299295955,-8.544966309946174,-10.051722924213358,-0.2674915885189444,24.81747367149324,-15.285249767812628,0.5710473813699671,2.3573569108383334
62,8478,Eaton Vance Fund 3,QAHMY,4,-6.95449071152293,-2.0203042293355304,5.891252699916068,1.4225110061282822,-6.083259270379294,-11.164520295801438,1.0884157720678853,10.222140472392482,-2.1831964543700284,14.558773973031272,-9.37973575826299,6.946564816237269,-9.201140357151282,-1.6560207043766333,0.06933303746323806
63,735,Lord Abbett Fund 8,NZ8VP,1,1.6489495746562794,14.651950472485481,7.71231462638435,10.785750193425496,-15.573573469700646,2.3140676299640126,5.7174005719271115,-19.387078468231838,-0.24363688871832653,-7.085818753331058,6.262541735217556,1.588861273162849,14.575185846756106,-1.4424212019482618,-0.866022540334303
64,1057,Lord Abbett Fund 6,D3CLJ,3,-12.984397917437857,2.5483308152971604,18.405631410491722,7.947731200757643,-4.02695820797083,-1.7556981486064132,-9.68457715144498,7.041442815402591,-7.605843172226075,-3.7225712698088076,-1.0468458006303851,9.259381969958588,3.0780217247930035,-0.0769238159035462,1.9181200069204998
65,286,Aberdeen Fund 7,TUJ9R,1,-6.546868867096842,11.634356954075384,-13.19300904833945,1.6636615644246633,-10.222789714223453,17.690353725895186,-0.13821816378499824,-4.364720838619197,-2.246395244756157,-1.522285483431994,-0.7614259101562638,7.403842484038843,-5.223779288410862,-0.8565080496070858,0.931310078394337
66,6065,Deutsche Fund 10,E5F82,3,-18.234902571380424,-0.009094584522529725,5.918096765704823,0.12667232956937632,-3.151208014332961,6.1817193545586875,4.497630390503797,-3.4432301862645898,6.804245176728525,5.47842932800291,-18.536372934633366,-1.0073567109604085,19.535799725408122,-0.05339495389464712,-0.2146113168891899
67,1040,Nuveen Fund 4,QZ9SF,1,-1.7491758544975644,-5.572682213404876,-20.939453636464687,9.876434389989798,-3.0453617982920016,8.874304017524171,9.017750894272687,-4.624546080834754,-5.670154280100056,13.008581922805034,9.305437057749522,11.459985795989072,3.4953563237507685,0.42486859645560576,-1.7746340984782123
68,3341,Abbey Fund 9,E9UVS,5,7.234354934692111,8.026443699457964,-10.888559885646274,12.517349660274231,8.565424820162185,1.562080030228549,-0.028911798712309426,-20.876853319435575,12.891864338147236,3.3642029733773997,-10.492173935854076,-17.39244227248381,-23.921526514237925,1.2268358701004147,0.16015525953234816
69,2131,Putnam Fund 10,6HR3M,1,4.670644193843619,-7.10455322513703,8.44580326648204,12.38243119974783,-6.108689256763373,-13.93613687340719,18.041115036412357,-1.1053237157621845,-1.2601114959713073,-5.978219015314904,0.4235988669215612,2.293801118133114,-1.6956725090718918,0.2607555586326639,2.0734715282932576
70,8591,Earnest Partners Fund 3,C7MN2,3,0.5205687727196173,11.86296208531498,-10.901933022919234,21.42980793655303,12.026400055752589,5.98363115882612,5.343572035826721,12.906553956474479,12.680493096087984,-3.6478081979977,-7.182430938571574,-6.225731971203427,-22.99117184846041,0.18326924804518654,-0.7096740206297013
71,7086,Goldman Sachs Fund 10,VVE0M,5,-11.053015085127434,8.23410740535632,-23.225890183434053,6.35757130712231,-11.199423478826649,-11.207123487551574,-3.6699285484213746,-14.956819316924639,2.1184587294684167,-17.53818656335942,-9.034411965522425,-10.737173884522036,3.483189141423226,0.7400337621674972,-1.3054231329859727
72,8593,Ivy Fund 5,Z8QQT,1,-2.4254796115606334,-1.8717708776296227,-20.348941039880213,5.556347904478996,1.2133621597776745,10.769460910980024,-7.110049229301194,-21.652911424461692,-4.64400350663798,-13.230360544809294,-7.995404842357374,7.148167829951367,-5.8944046673586765,-0.7305249695896618,0.027876174061377004
73,8866,Alliance Bernstein Fund 1,TYAUV,3,-1.2518630709157081,-14.895772231452604,-9.346598266386861,4.6935342197456915,-4.975115788957994,4.401837494564632,2.4828654563576453,14.366394669507345,-0.9901372306448852,10.60208807562233,11.060137834888506,13.234360446913914,-3.4443263601264675,0.279923925575993,2.5460926943592366
74,2999,Guggenheim Fund 9,XTSY0,5,17.983566221939867,-3.075322014975135,14.892879318102906,-18.488191976758753,-6.072225432950335,3.9772931410279924,7.162400368835415,1.9460357946898803,2.5159201586507205,15.602225927541705,-10.128133444419042,9.587827578334752,-1.5757443109723548,-0.828487556758646,-0.18416929777139882
75,5035,Legg Mason Fund 8,5KJBX,4,-9.268025807433657,-19.212216766817157,-6.7665833191620965,-8.71194052041705,-0.7245943337597437,-10.52241737027266,-8.031578239671223,-3.309474522003921,12.160792647516313,-0.24626373232899984,1.4868763363809294,-1.5832586264223165,3.946204841322927,-1.1778318774286538,0.060061066796246454
76,9923,JP Morgan Fund 5,1XODG,5,-11.91241557872436,-1.1433604826499446,15.511975181425338,16.4614691998404,3.727406304545266,-0.5065333903189106,3.5711043185592963,0.07116007243144648,-2.241033459410839,-19.436877452613615,1.2275419095222053,0.5419217569363235,-8.740350971346162,-0.21243323963919464,0.1320321400974918
77,3463,First Trust Fund 8,MRS97,3,0.1561685665296194,4.86315499056372,-4.08576176212165,-2.725511857266923,2.213151460764719,15.257864224265338,-2.891311346907818,8.675857907763774,1.959147794072086,9.387847262659944,8.787790554274743,-4.432540858683379,-0.15640068592449927,0.28409562770363583,0.6548267384024394
78,4984,Blackrock Fund 2,DUJE2,2,1.982688870147137,16.4750067409447,3.3669741637701174,-0.8243653050480376,5.660581147564237,3.5558222863143056,0.8892996772672628,6.336412292464866,3.1186496703418993,1.1773034377636034,-0.5797350070443137,-4.237990747745576,3.7220559353922402,-1.604537935771489,1.4652972073552397
79,8638,American Funds Fund 7,PCQMU,3,-5.97302404763342,-10.610254831383543,13.288580857594132,17.75437337483642,-9.41490790039763,-11.145481847273066,10.148117644337153,19.611804382068488,12.33887867333796,5.713359540949362,-10.08812079909001,-3.4837764809294143,5.2170274528017435,-0.4384361587809963,-0.5965761490787908
80,7154,Van Kampen Fund 5,8TVX0,4,-5.736442638239623,6.559020256743363,11.553381570631952,-3.1136960116142713,-5.820985669937096,6.176234681970053,-1.6776061164485314,4.928893436164227,-15.367026745296183,-4.836502354400254,7.1742273889736214,12.473918419792637,3.416395168227529,0.48440190377595205,0.29357230598389944
81,5832,Alliance Bernstein Fund 6,KR4TE,4,-7.067963824019076,5.29514694765453,7.68922369612411,-4.531144474908595,1.4823495848573165,4.860745903962258,7.23094940737453,-4.5319607890078935,-10.492169319538835,3.024111219488116,0.6754321444386796,13.905267837631614,-4.038136400969453,-0.08761169605062356,-0.9507887888479007
82,5822,Thompson Siegel Fund 9,XVHLY,1,20.592945901326736,-2.988996467978625,-4.275563181424582,-17.37709416400827,17.625111497764752,7.284862102930246,-4.315270977169379,12.128322141486564,0.6115859517052722,17.19572071791395,0.9478393323158508,8.231055618512075,-5.992356119372832,-0.2749091976585658,0.7017621790640987
83,8293,Earnest Partners Fund 5,JKOET,5,-1.0742648708781457,-21.462112804299828,-1.4443193299618704,-20.96640207699087,-5.307107364075769,-10.271157122129038,-2.7701652907854357,9.115173437971611,-9.529525911438409,-11.838522051588885,1.8767923844235082,-6.563391384278247,8.3926660219155,0.6055148222389144,0.30450372197178527
84,2332,Blackstone Fund 3,NBK5X,2,9.00337207187089,2.8809176956823013,-11.617758593219998,-9.573534359350903,2.86977790119644,-3.159948060693416,-4.0906420190135515,-5.193843010933001,-7.178330765133171,10.93918047160221,7.822993324042882,-12.68473450856565,1.8950899580216376,-0.017554840749001523,-0.461609078397736
85,594,Symphony Fund 1,X59WI,4,10.4697957748781,7.968285561340086,3.6465041719151934,-0.6890349765107571,-12.923182852462896,13.62907794382744,-0.27369493606639034,10.071110673549315,-8.289452568978279,-10.289743961388773,1.2395067569357718,3.247841118524769,1.565641130012723,-1.0776237932511457,-1.661075113187091
86,313,Blackstone Fund 3,UOUQQ,3,9.905289904749461,-3.072848449820369,5.935634091257627,0.4478029280476338,-1.2574923083068352,4.799416389971208,-12.490069820243692,5.817989573475827,-3.02563816345971,16.82780041437529,-2.259759342349617,-11.454123183472873,-1.5025917995602087,0.7540523499470294,0.26016631743564084
